name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,regional_sales_total,decade,sales_tier,is_high_seller,na_sales_share,eu_sales_share,jp_sales_share,other_sales_share,dominant_region
Borderlands: The Handsome Collection,PS4,2015,Shooter,Take-Two Interactive,0.36,0.32,0.03,0.14,0.84,0.85,2010s,medium,0,0.4235294117647059,0.3764705882352941,0.03529411764705882,0.1647058823529412,North America
Rogue Galaxy,PS2,2005,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84,0.8400000000000001,2000s,medium,0,0.2857142857142857,0.19047619047619047,0.46428571428571425,0.05952380952380952,Japan
ESPN College Hoops 2K5,PS2,2004,Sports,Sega,0.41,0.32,0.0,0.11,0.84,0.84,2000s,medium,0,0.4880952380952381,0.380952380952381,0.0,0.13095238095238096,North America
Metroid: Zero Mission,GBA,2004,Adventure,Nintendo,0.6,0.22,0.0,0.01,0.84,0.83,2000s,medium,0,0.7228915662650602,0.26506024096385544,0.0,0.012048192771084338,North America
FIFA 15,PSV,2014,Sports,Electronic Arts,0.13,0.48,0.04,0.19,0.84,0.8400000000000001,2010s,medium,0,0.15476190476190474,0.5714285714285714,0.047619047619047616,0.22619047619047616,Europe
Time Crisis 4,PS3,2007,Shooter,Namco Bandai Games,0.32,0.33,0.05,0.14,0.84,0.8400000000000001,2000s,medium,0,0.38095238095238093,0.39285714285714285,0.05952380952380952,0.16666666666666666,Europe
Ben 10: Protector of Earth,PS2,2007,Action,D3Publisher,0.09,0.0,0.0,0.74,0.84,0.83,2000s,medium,0,0.10843373493975904,0.0,0.0,0.891566265060241,Other
Need for Speed Rivals,X360,2013,Racing,Electronic Arts,0.37,0.38,0.01,0.08,0.84,0.84,2010s,medium,0,0.44047619047619047,0.4523809523809524,0.011904761904761906,0.09523809523809525,Europe
Q*bert,PS,1999,Puzzle,Atari,0.46,0.32,0.0,0.05,0.84,0.8300000000000001,1990s,medium,0,0.5542168674698795,0.38554216867469876,0.0,0.060240963855421686,North America
WWE SmackDown vs. Raw 2009,Wii,2008,Fighting,THQ,0.44,0.31,0.0,0.08,0.83,0.83,2000s,medium,0,0.5301204819277109,0.3734939759036145,0.0,0.0963855421686747,North America
Ace Combat 3: Electrosphere,PS,1999,Simulation,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83,0.8200000000000001,1990s,medium,0,0.26829268292682923,0.18292682926829265,0.4878048780487805,0.06097560975609756,Japan
Dynasty Warriors 2,PS2,2000,Action,THQ,0.24,0.19,0.34,0.06,0.83,0.8300000000000001,2000s,medium,0,0.2891566265060241,0.2289156626506024,0.40963855421686746,0.07228915662650602,Japan
Battle of Giants: Dinosaurs,DS,2008,Strategy,Ubisoft,0.38,0.37,0.0,0.09,0.83,0.84,2000s,medium,0,0.4523809523809524,0.44047619047619047,0.0,0.10714285714285714,North America
Lizzie McGuire 2: Lizzie Diaries,GBA,2004,Action,Disney Interactive Studios,0.6,0.22,0.0,0.01,0.83,0.83,2000s,medium,0,0.7228915662650602,0.26506024096385544,0.0,0.012048192771084338,North America
Borderlands 2,PSV,2014,Shooter,Take-Two Interactive,0.43,0.21,0.01,0.19,0.83,0.8400000000000001,2010s,medium,0,0.5119047619047619,0.24999999999999997,0.011904761904761904,0.22619047619047616,North America
FIFA Soccer World Championship,PS2,2000,Sports,Electronic Arts,0.27,0.21,0.28,0.07,0.83,0.8300000000000001,2000s,medium,0,0.3253012048192771,0.25301204819277107,0.3373493975903614,0.08433734939759036,Japan
Brute Force,XB,2003,Shooter,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83,0.8400000000000001,2000s,medium,0,0.738095238095238,0.21428571428571425,0.011904761904761904,0.03571428571428571,North America
Dance Central 3,X360,2012,Misc,Microsoft Game Studios,0.57,0.2,0.0,0.06,0.83,0.8300000000000001,2010s,medium,0,0.6867469879518071,0.24096385542168675,0.0,0.07228915662650602,North America
Yu-Gi-Oh! Dark Duel Stories,GB,2000,Misc,Konami Digital Entertainment,0.0,0.0,0.83,0.0,0.83,0.83,2000s,medium,0,0.0,0.0,1.0,0.0,Japan
The Game of Life,PS,1998,Misc,Unknown,0.46,0.31,0.0,0.05,0.83,0.8200000000000001,1990s,medium,0,0.5609756097560975,0.3780487804878048,0.0,0.06097560975609756,North America
Mega Man Legends,PS,1997,Adventure,Capcom,0.39,0.26,0.12,0.05,0.83,0.8200000000000001,1990s,medium,0,0.47560975609756095,0.3170731707317073,0.14634146341463414,0.06097560975609756,North America
NCAA Football 12,PS3,2011,Sports,Electronic Arts,0.78,0.0,0.0,0.05,0.83,0.8300000000000001,2010s,medium,0,0.9397590361445782,0.0,0.0,0.060240963855421686,North America
Sly 3: Honor Among Thieves,PS2,2005,Platform,Sony Computer Entertainment,0.69,0.03,0.0,0.11,0.83,0.83,2000s,medium,0,0.8313253012048193,0.03614457831325301,0.0,0.13253012048192772,North America
The Price is Right,Wii,2008,Misc,Ubisoft,0.77,0.0,0.0,0.06,0.83,0.8300000000000001,2000s,medium,0,0.927710843373494,0.0,0.0,0.07228915662650602,North America
Sid Meier's Civilization Revolution,X360,2008,Strategy,Take-Two Interactive,0.58,0.17,0.0,0.07,0.83,0.8200000000000001,2000s,medium,0,0.7073170731707316,0.2073170731707317,0.0,0.08536585365853659,North America
I Spy: Fun House,DS,2007,Puzzle,Scholastic Inc.,0.77,0.0,0.0,0.06,0.83,0.8300000000000001,2000s,medium,0,0.927710843373494,0.0,0.0,0.07228915662650602,North America
The Amazing Spider-Man (Console Version),PS3,2012,Action,Activision,0.31,0.37,0.0,0.14,0.83,0.82,2010s,medium,0,0.3780487804878049,0.45121951219512196,0.0,0.17073170731707318,Europe
Dragon Ball: Raging Blast 2,PS3,2010,Fighting,Namco Bandai Games,0.42,0.2,0.11,0.09,0.83,0.82,2010s,medium,0,0.5121951219512195,0.24390243902439027,0.13414634146341464,0.10975609756097561,North America
MediEvil,PS,1998,Platform,Sony Computer Entertainment,0.46,0.31,0.0,0.05,0.83,0.8200000000000001,1990s,medium,0,0.5609756097560975,0.3780487804878048,0.0,0.06097560975609756,North America
Casper,PS,1996,Adventure,Interplay,0.46,0.31,0.0,0.05,0.83,0.8200000000000001,1990s,medium,0,0.5609756097560975,0.3780487804878048,0.0,0.06097560975609756,North America
Deca Sports 2,Wii,2009,Sports,Hudson Soft,0.33,0.34,0.09,0.07,0.82,0.8300000000000001,2000s,medium,0,0.39759036144578314,0.40963855421686746,0.10843373493975902,0.08433734939759036,Europe
James Bond 007: Nightfire,XB,2002,Shooter,Electronic Arts,0.58,0.22,0.0,0.03,0.82,0.83,2000s,medium,0,0.6987951807228916,0.26506024096385544,0.0,0.03614457831325301,North America
Madden NFL 17,XOne,2016,Sports,Electronic Arts,0.72,0.02,0.0,0.09,0.82,0.83,2010s,medium,0,0.8674698795180723,0.024096385542168676,0.0,0.10843373493975904,North America
Tony Hawk's Underground 2 Remix,PSP,2005,Sports,Activision,0.46,0.21,0.0,0.15,0.82,0.8200000000000001,2000s,medium,0,0.5609756097560975,0.2560975609756097,0.0,0.18292682926829265,North America
Tony Hawk's Pro Skater 3,GC,2001,Sports,Activision,0.64,0.17,0.0,0.02,0.82,0.8300000000000001,2000s,medium,0,0.7710843373493975,0.20481927710843373,0.0,0.024096385542168672,North America
Marvel: Ultimate Alliance,PS2,2006,Role-Playing,Activision,0.69,0.03,0.0,0.11,0.82,0.83,2000s,medium,0,0.8313253012048193,0.03614457831325301,0.0,0.13253012048192772,North America
Star Wars The Clone Wars: Republic Heroes,Wii,2009,Action,LucasArts,0.44,0.3,0.0,0.08,0.82,0.82,2000s,medium,0,0.5365853658536586,0.36585365853658536,0.0,0.0975609756097561,North America
DJ Hero 2,X360,2010,Misc,Activision,0.64,0.12,0.0,0.06,0.82,0.8200000000000001,2010s,medium,0,0.7804878048780487,0.14634146341463414,0.0,0.07317073170731707,North America
Street Fighter V,PS4,2016,Fighting,Capcom,0.35,0.26,0.08,0.13,0.82,0.82,2010s,medium,0,0.4268292682926829,0.3170731707317073,0.0975609756097561,0.15853658536585366,North America
Need for Speed: Hot Pursuit 2,XB,2002,Racing,Electronic Arts,0.68,0.11,0.0,0.03,0.82,0.8200000000000001,2000s,medium,0,0.8292682926829268,0.13414634146341461,0.0,0.036585365853658534,North America
Clu Clu Land,NES,1984,Puzzle,Nintendo,0.42,0.1,0.28,0.02,0.82,0.8200000000000001,1980s,medium,0,0.5121951219512194,0.12195121951219512,0.34146341463414637,0.024390243902439022,North America
Killer Instinct Gold,N64,1996,Fighting,Nintendo,0.61,0.19,0.0,0.01,0.82,0.81,1990s,medium,0,0.7530864197530863,0.2345679012345679,0.0,0.012345679012345678,North America
Amped: Freestyle Snowboarding,XB,2001,Sports,Microsoft Game Studios,0.69,0.11,0.0,0.02,0.82,0.82,2000s,medium,0,0.8414634146341463,0.13414634146341464,0.0,0.024390243902439025,North America
Custer's Revenge,2600,1981,Action,Mystique,0.76,0.05,0.0,0.01,0.82,0.8200000000000001,1980s,medium,0,0.9268292682926829,0.06097560975609756,0.0,0.012195121951219511,North America
MediEvil: Resurrection,PSP,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0.0,0.22,0.82,0.82,2000s,medium,0,0.23170731707317074,0.5,0.0,0.2682926829268293,Europe
DmC: Devil May Cry,PS3,2013,Action,Capcom,0.24,0.28,0.19,0.12,0.82,0.83,2010s,medium,0,0.2891566265060241,0.3373493975903615,0.22891566265060243,0.14457831325301204,Europe
Tales of the Abyss,3DS,2011,Role-Playing,Namco Bandai Games,0.42,0.19,0.14,0.06,0.82,0.81,2010s,medium,0,0.5185185185185185,0.2345679012345679,0.17283950617283952,0.07407407407407407,North America
Rocket Power: Beach Bandits,PS2,2002,Platform,THQ,0.4,0.31,0.0,0.1,0.82,0.8099999999999999,2000s,medium,0,0.49382716049382724,0.3827160493827161,0.0,0.12345679012345681,North America
Guitar Hero: Warriors of Rock,PS3,2010,Misc,Activision,0.33,0.35,0.0,0.14,0.82,0.82,2010s,medium,0,0.4024390243902439,0.4268292682926829,0.0,0.17073170731707318,Europe
Hasbro Family Game Night 3,Wii,2010,Misc,Electronic Arts,0.47,0.28,0.0,0.07,0.82,0.8200000000000001,2010s,medium,0,0.573170731707317,0.34146341463414637,0.0,0.08536585365853659,North America
Madden NFL 16,PS3,2015,Sports,Electronic Arts,0.56,0.11,0.0,0.15,0.82,0.8200000000000001,2010s,medium,0,0.6829268292682927,0.13414634146341461,0.0,0.18292682926829265,North America
Stranglehold,X360,2007,Shooter,Midway Games,0.4,0.33,0.01,0.09,0.82,0.83,2000s,medium,0,0.48192771084337355,0.3975903614457832,0.012048192771084338,0.10843373493975904,North America
Imagine: Rock Star,DS,2008,Simulation,Ubisoft,0.4,0.33,0.0,0.09,0.82,0.82,2000s,medium,0,0.48780487804878053,0.4024390243902439,0.0,0.10975609756097561,North America
Shin Megami Tensei: Persona 4,PS2,2008,Role-Playing,Atlus,0.34,0.04,0.36,0.08,0.82,0.82,2000s,medium,0,0.41463414634146345,0.04878048780487805,0.43902439024390244,0.0975609756097561,Japan
SingStar Vol. 2,PS3,2008,Misc,Sony Computer Entertainment,0.29,0.4,0.0,0.13,0.82,0.82,2000s,medium,0,0.35365853658536583,0.48780487804878053,0.0,0.15853658536585366,Europe
Madden NFL 25,PS4,2013,Sports,Electronic Arts,0.62,0.13,0.0,0.07,0.82,0.8200000000000001,2010s,medium,0,0.7560975609756097,0.15853658536585366,0.0,0.08536585365853659,North America
Twisted Metal (2012),PS3,2012,Action,Sony Computer Entertainment,0.67,0.07,0.0,0.07,0.82,0.81,2010s,medium,0,0.8271604938271605,0.08641975308641976,0.0,0.08641975308641976,North America
Dragon Warrior III,GB,2000,Role-Playing,Enix Corporation,0.0,0.0,0.81,0.0,0.81,0.81,2000s,medium,0,0.0,0.0,1.0,0.0,Japan
Disney's The Little Mermaid: Ariel's Undersea Adventure,DS,2006,Action,Disney Interactive Studios,0.73,0.03,0.0,0.06,0.81,0.8200000000000001,2000s,medium,0,0.8902439024390243,0.036585365853658534,0.0,0.07317073170731707,North America
Ready 2 Rumble Boxing: Round 2,PS2,2000,Fighting,Midway Games,0.4,0.31,0.0,0.1,0.81,0.8099999999999999,2000s,medium,0,0.49382716049382724,0.3827160493827161,0.0,0.12345679012345681,North America
Kamaitachi no Yoru,SNES,1994,Adventure,ChunSoft,0.0,0.0,0.81,0.0,0.81,0.81,1990s,medium,0,0.0,0.0,1.0,0.0,Japan
Patapon,PSP,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.07,0.17,0.81,0.8200000000000002,2000s,medium,0,0.4024390243902438,0.30487804878048774,0.08536585365853658,0.20731707317073167,North America
Tales of Destiny II,PS,2000,Role-Playing,Namco Bandai Games,0.06,0.04,0.66,0.05,0.81,0.81,2000s,medium,0,0.07407407407407407,0.04938271604938271,0.8148148148148148,0.06172839506172839,Japan
Super Bomberman 2,SNES,1994,Puzzle,Hudson Soft,0.0,0.0,0.81,0.0,0.81,0.81,1990s,medium,0,0.0,0.0,1.0,0.0,Japan
NASCAR 2001,PS,2000,Racing,Electronic Arts,0.45,0.31,0.0,0.05,0.81,0.81,2000s,medium,0,0.5555555555555556,0.38271604938271603,0.0,0.06172839506172839,North America
EA Sports Active NFL Training Camp,Wii,2010,Sports,Electronic Arts,0.77,0.0,0.0,0.05,0.81,0.8200000000000001,2010s,medium,0,0.9390243902439024,0.0,0.0,0.06097560975609756,North America
The Legend of Zelda: Four Swords Adventures,GC,2004,Action,Nintendo,0.63,0.16,0.0,0.02,0.81,0.81,2000s,medium,0,0.7777777777777777,0.19753086419753085,0.0,0.024691358024691357,North America
Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,PS,1999,Sports,Konami Digital Entertainment,0.0,0.0,0.76,0.05,0.81,0.81,1990s,medium,0,0.0,0.0,0.9382716049382716,0.06172839506172839,Japan
Guitar Hero Live,PS4,2015,Misc,Activision,0.32,0.35,0.0,0.13,0.81,0.7999999999999999,2010s,medium,0,0.4,0.4375,0.0,0.1625,Europe
Valkyrie Profile,PS,1999,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81,0.8,1990s,medium,0,0.08750000000000001,0.0625,0.7875,0.0625,Japan
Final Fantasy Type-0,PSP,2011,Role-Playing,Unknown,0.0,0.0,0.81,0.0,0.81,0.81,2010s,medium,0,0.0,0.0,1.0,0.0,Japan
Pro Evolution Soccer 2010,X360,2009,Sports,Konami Digital Entertainment,0.12,0.58,0.03,0.08,0.81,0.8099999999999999,2000s,medium,0,0.14814814814814814,0.7160493827160493,0.037037037037037035,0.09876543209876544,Europe
Army Men: Sarge's Heroes,N64,1999,Action,3DO,0.68,0.12,0.0,0.01,0.81,0.81,1990s,medium,0,0.8395061728395061,0.14814814814814814,0.0,0.012345679012345678,North America
Mega Man,NES,1987,Platform,Capcom,0.45,0.08,0.27,0.01,0.81,0.81,1980s,medium,0,0.5555555555555556,0.09876543209876543,0.3333333333333333,0.012345679012345678,North America
Tom Clancy's Rainbow Six 3,PS2,2004,Shooter,Ubisoft,0.4,0.31,0.0,0.1,0.81,0.8099999999999999,2000s,medium,0,0.49382716049382724,0.3827160493827161,0.0,0.12345679012345681,North America
Lego Batman 3: Beyond Gotham,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.35,0.0,0.13,0.81,0.8099999999999999,2010s,medium,0,0.40740740740740744,0.43209876543209874,0.0,0.16049382716049385,Europe
EarthBound,SNES,1994,Role-Playing,Nintendo,0.0,0.0,0.81,0.0,0.81,0.81,1990s,medium,0,0.0,0.0,1.0,0.0,Japan
DiRT 2,X360,2009,Racing,Codemasters,0.32,0.4,0.0,0.09,0.81,0.8099999999999999,2000s,medium,0,0.39506172839506176,0.49382716049382724,0.0,0.11111111111111112,Europe
Professor Layton vs Phoenix Wright: Ace Attorney,3DS,2012,Puzzle,Level 5,0.2,0.26,0.3,0.04,0.81,0.8,2010s,medium,0,0.25,0.325,0.37499999999999994,0.049999999999999996,Japan
The Next Tetris,PS,1998,Puzzle,Atari,0.45,0.31,0.0,0.05,0.81,0.81,1990s,medium,0,0.5555555555555556,0.38271604938271603,0.0,0.06172839506172839,North America
Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.43,0.3,0.01,0.07,0.81,0.81,2010s,medium,0,0.5308641975308641,0.37037037037037035,0.012345679012345678,0.08641975308641976,North America
NCAA Football 10,PS3,2009,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.81,0.81,2000s,medium,0,0.9259259259259258,0.0,0.0,0.07407407407407407,North America
Ben 10: Alien Force,Wii,2008,Action,Koch Media,0.52,0.21,0.0,0.07,0.81,0.8,2000s,medium,0,0.65,0.26249999999999996,0.0,0.08750000000000001,North America
World Soccer Jikkyou Winning Eleven 3: World Cup France '98,PS,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.75,0.05,0.81,0.8,1990s,medium,0,0.0,0.0,0.9375,0.0625,Japan
Final Fantasy XI: Wings of the Goddess,PS2,2007,Role-Playing,Square Enix,0.35,0.27,0.09,0.09,0.81,0.7999999999999999,2000s,medium,0,0.4375,0.3375000000000001,0.1125,0.1125,North America
The Sims 2,PS2,2005,Simulation,Electronic Arts,0.67,0.03,0.0,0.11,0.81,0.81,2000s,medium,0,0.8271604938271605,0.037037037037037035,0.0,0.13580246913580246,North America
Guitar Hero: Metallica,X360,2009,Misc,Activision,0.52,0.21,0.0,0.07,0.81,0.8,2000s,medium,0,0.65,0.26249999999999996,0.0,0.08750000000000001,North America
NCAA Football 14,PS3,2013,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.8,0.81,2010s,medium,0,0.9259259259259258,0.0,0.0,0.07407407407407407,North America
MadWorld,Wii,2009,Action,Sega,0.46,0.25,0.02,0.07,0.8,0.8,2000s,medium,0,0.575,0.3125,0.024999999999999998,0.08750000000000001,North America
Fight Night Champion,X360,2011,Fighting,Electronic Arts,0.4,0.33,0.0,0.07,0.8,0.8,2010s,medium,0,0.5,0.4125,0.0,0.08750000000000001,North America
Who wants to be a millionaire,PS,2000,Misc,Eidos Interactive,0.45,0.3,0.0,0.05,0.8,0.8,2000s,medium,0,0.5625,0.37499999999999994,0.0,0.0625,North America
Yakuza,PS2,2005,Action,Sega,0.03,0.02,0.74,0.01,0.8,0.8,2000s,medium,0,0.0375,0.024999999999999998,0.9249999999999999,0.012499999999999999,Japan
Star Wars Rogue Squadron III: Rebel Strike,GC,2003,Simulation,LucasArts,0.62,0.16,0.0,0.02,0.8,0.8,2000s,medium,0,0.7749999999999999,0.19999999999999998,0.0,0.024999999999999998,North America
ABBA: You Can Dance,Wii,2011,Misc,Ubisoft,0.19,0.5,0.0,0.11,0.8,0.7999999999999999,2010s,medium,0,0.23750000000000002,0.625,0.0,0.1375,Europe
Moto Racer,PS,1997,Racing,Electronic Arts,0.45,0.3,0.0,0.05,0.8,0.8,1990s,medium,0,0.5625,0.37499999999999994,0.0,0.0625,North America
Hitman: Contracts,PS2,2004,Shooter,Eidos Interactive,0.39,0.31,0.0,0.1,0.8,0.7999999999999999,2000s,medium,0,0.48750000000000004,0.3875,0.0,0.12500000000000003,North America
The Sims 2: Pets,PSP,2006,Simulation,Electronic Arts,0.19,0.39,0.0,0.22,0.8,0.8,2000s,medium,0,0.2375,0.4875,0.0,0.27499999999999997,Europe
Final Fantasy Anthology,PS,1999,Role-Playing,Square EA,0.45,0.3,0.0,0.05,0.8,0.8,1990s,medium,0,0.5625,0.37499999999999994,0.0,0.0625,North America
Aliens: Colonial Marines,X360,2013,Shooter,Sega,0.36,0.37,0.0,0.07,0.8,0.8,2010s,medium,0,0.44999999999999996,0.46249999999999997,0.0,0.08750000000000001,Europe
Pro Evolution Soccer 2010,PSP,2009,Sports,Konami Digital Entertainment,0.09,0.33,0.2,0.18,0.8,0.8,2000s,medium,0,0.11249999999999999,0.4125,0.25,0.22499999999999998,Europe
[Prototype 2],X360,2012,Action,Activision,0.48,0.25,0.0,0.07,0.8,0.8,2010s,medium,0,0.6,0.3125,0.0,0.08750000000000001,North America
Sonic & SEGA All-Stars Racing with Banjo-Kazooie,X360,2010,Racing,Sega,0.37,0.35,0.0,0.07,0.8,0.79,2010s,medium,0,0.46835443037974683,0.4430379746835443,0.0,0.08860759493670886,North America
Goldeneye 007: Reloaded,PS3,2011,Shooter,Activision,0.33,0.35,0.0,0.13,0.8,0.8099999999999999,2010s,medium,0,0.40740740740740744,0.43209876543209874,0.0,0.16049382716049385,Europe
NBA 2K16,PS3,2015,Sports,Take-Two Interactive,0.44,0.19,0.03,0.13,0.8,0.79,2010s,medium,0,0.5569620253164557,0.24050632911392406,0.03797468354430379,0.16455696202531644,North America
All Star Cheer Squad,Wii,2008,Sports,THQ,0.43,0.29,0.0,0.08,0.8,0.7999999999999999,2000s,medium,0,0.5375000000000001,0.3625,0.0,0.1,North America
The Sims 2: Castaway,PSP,2007,Simulation,Electronic Arts,0.08,0.46,0.0,0.25,0.8,0.79,2000s,medium,0,0.10126582278481013,0.5822784810126582,0.0,0.3164556962025316,Europe
Prince of Persia: Warrior Within,XB,2004,Action,Ubisoft,0.48,0.28,0.0,0.04,0.8,0.8,2000s,medium,0,0.6,0.35000000000000003,0.0,0.049999999999999996,North America
Dragon's Dogma,X360,2012,Role-Playing,Capcom,0.42,0.24,0.07,0.06,0.8,0.79,2010s,medium,0,0.5316455696202531,0.30379746835443033,0.08860759493670886,0.07594936708860758,North America
Darksiders II,X360,2012,Action,THQ,0.45,0.28,0.0,0.07,0.8,0.8,2010s,medium,0,0.5625,0.35000000000000003,0.0,0.08750000000000001,North America
Resident Evil: Revelations,PS3,2013,Action,Capcom,0.14,0.32,0.22,0.12,0.8,0.8,2010s,medium,0,0.17500000000000002,0.39999999999999997,0.27499999999999997,0.15,Europe
Rayman Raving Rabbids 2,DS,2007,Misc,Ubisoft,0.73,0.01,0.0,0.06,0.8,0.8,2000s,medium,0,0.9125,0.012499999999999999,0.0,0.075,North America
Super Robot Taisen α,PS,2000,Strategy,Banpresto,0.0,0.0,0.75,0.05,0.8,0.8,2000s,medium,0,0.0,0.0,0.9375,0.0625,Japan
Need for Speed: Hot Pursuit 2,GC,2002,Racing,Electronic Arts,0.68,0.09,0.0,0.02,0.8,0.79,2000s,medium,0,0.8607594936708861,0.11392405063291139,0.0,0.02531645569620253,North America
Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0.54,0.19,0.0,0.06,0.8,0.79,2010s,medium,0,0.6835443037974683,0.24050632911392406,0.0,0.07594936708860758,North America
Band Hero,X360,2009,Misc,Activision,0.51,0.22,0.0,0.07,0.8,0.8,2000s,medium,0,0.6375,0.27499999999999997,0.0,0.08750000000000001,North America
Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,2013,Sports,Nintendo,0.39,0.22,0.13,0.06,0.8,0.8,2010s,medium,0,0.4875,0.27499999999999997,0.1625,0.075,North America
Tales of Destiny 2,PS2,2002,Role-Playing,Namco Bandai Games,0.0,0.0,0.8,0.0,0.8,0.8,2000s,medium,0,0.0,0.0,1.0,0.0,Japan
Capcom's Soccer Shootout,SNES,1993,Sports,Nintendo,0.0,0.0,0.8,0.0,0.8,0.8,1990s,medium,0,0.0,0.0,1.0,0.0,Japan
